attack_type,max_iter,learning_rate,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,clean_confidence,adv_confidence
cw_linf,10,0.01,False,none,-1,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0008.tiff,dataset/attacks/NN1/error_generic/cw/048_n007093_Quade_Cooper/0008.tiff,0.005,0.004008,6594,7109,0.16815721988677979,0.0010004135547205806
cw_linf,10,0.01,False,none,-1,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0009.tiff,dataset/attacks/NN1/error_generic/cw/048_n007093_Quade_Cooper/0009.tiff,0.005,0.003751,6594,6582,0.730396032333374,0.050099220126867294
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0000.tiff,dataset/attacks/NN1/error_generic/cw/049_n004926_Kulraj_Randhawa/0000.tiff,0.005,0.004185,4579,7938,0.09453070908784866,0.00021856995590496808
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0001.tiff,dataset/attacks/NN1/error_generic/cw/049_n004926_Kulraj_Randhawa/0001.tiff,0.005,0.003598,4579,7502,0.7674828171730042,0.09561827033758163
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0002.tiff,dataset/attacks/NN1/error_generic/cw/049_n004926_Kulraj_Randhawa/0002.tiff,0.005,0.003552,4579,7209,0.5228025317192078,0.003000219352543354
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0003.tiff,dataset/attacks/NN1/error_generic/cw/049_n004926_Kulraj_Randhawa/0003.tiff,0.005,0.003343,4579,7938,0.6296923756599426,0.03943593427538872
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0004.tiff,dataset/attacks/NN1/error_generic/cw/049_n004926_Kulraj_Randhawa/0004.tiff,0.005,0.003723,4579,7568,0.7865599393844604,0.006360585335642099
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0006.tiff,dataset/attacks/NN1/error_generic/cw/049_n004926_Kulraj_Randhawa/0006.tiff,0.005,0.003489,4579,7040,0.8032776713371277,0.12130330502986908
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0007.tiff,dataset/attacks/NN1/error_generic/cw/049_n004926_Kulraj_Randhawa/0007.tiff,0.005,0.003331,4579,708,0.6753139495849609,0.0449741892516613
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0008.tiff,dataset/attacks/NN1/error_generic/cw/049_n004926_Kulraj_Randhawa/0008.tiff,0.005,0.003387,4579,7465,0.710962176322937,0.034947045147418976
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0009.tiff,dataset/attacks/NN1/error_generic/cw/049_n004926_Kulraj_Randhawa/0009.tiff,0.010006,0.006418,4579,6549,0.8473924398422241,0.05538737401366234
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0000.tiff,dataset/attacks/NN1/error_generic/cw/050_n007393_Riya_Sen/0000.tiff,0.005,0.004143,6873,7272,0.7962897419929504,0.018231015652418137
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0001.tiff,dataset/attacks/NN1/error_generic/cw/050_n007393_Riya_Sen/0001.tiff,0.005,0.003641,6873,6260,0.3361946940422058,0.0015603312058374286
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0003.tiff,dataset/attacks/NN1/error_generic/cw/050_n007393_Riya_Sen/0003.tiff,0.005,0.003313,6873,5068,0.454082727432251,0.0023328750394284725
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0004.tiff,dataset/attacks/NN1/error_generic/cw/050_n007393_Riya_Sen/0004.tiff,0.005,0.003897,6873,7548,0.9317139387130737,0.054679762572050095
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0005.tiff,dataset/attacks/NN1/error_generic/cw/050_n007393_Riya_Sen/0005.tiff,0.005,0.003985,6873,8117,0.5879539251327515,0.010036580264568329
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0006.tiff,dataset/attacks/NN1/error_generic/cw/050_n007393_Riya_Sen/0006.tiff,0.005,0.003323,6873,6548,0.7715979814529419,0.19875158369541168
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0007.tiff,dataset/attacks/NN1/error_generic/cw/050_n007393_Riya_Sen/0007.tiff,0.005,0.00389,6873,7548,0.6558468341827393,0.0017213242826983333
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0008.tiff,dataset/attacks/NN1/error_generic/cw/050_n007393_Riya_Sen/0008.tiff,0.005,0.002851,6873,64,0.45036768913269043,0.02260681614279747
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0009.tiff,dataset/attacks/NN1/error_generic/cw/050_n007393_Riya_Sen/0009.tiff,0.005,0.003249,6873,6661,0.46102139353752136,0.006582079455256462
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0000.tiff,dataset/attacks/NN1/error_generic/cw/051_n002342_Ed_Rendell/0000.tiff,0.010006,0.006167,2193,3187,0.8336572647094727,0.051353465765714645
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0001.tiff,dataset/attacks/NN1/error_generic/cw/051_n002342_Ed_Rendell/0001.tiff,0.005,0.004437,2193,2840,0.8044489026069641,0.0026359567418694496
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0002.tiff,dataset/attacks/NN1/error_generic/cw/051_n002342_Ed_Rendell/0002.tiff,0.005,0.003213,2193,3103,0.48196685314178467,0.01978355459868908
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0003.tiff,dataset/attacks/NN1/error_generic/cw/051_n002342_Ed_Rendell/0003.tiff,0.005,0.00319,2193,8272,0.6820701956748962,0.08309076726436615
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0004.tiff,dataset/attacks/NN1/error_generic/cw/051_n002342_Ed_Rendell/0004.tiff,0.005,0.004289,2193,6929,0.9318541884422302,0.09052291512489319
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0005.tiff,dataset/attacks/NN1/error_generic/cw/051_n002342_Ed_Rendell/0005.tiff,0.005,0.003976,2193,6929,0.7829132080078125,0.03216152638196945
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0006.tiff,dataset/attacks/NN1/error_generic/cw/051_n002342_Ed_Rendell/0006.tiff,0.010006,0.006895,2193,3079,0.7525951862335205,0.02950569987297058
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0007.tiff,dataset/attacks/NN1/error_generic/cw/051_n002342_Ed_Rendell/0007.tiff,0.005,0.004354,2193,3187,0.8723368048667908,0.023642489686608315
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0008.tiff,dataset/attacks/NN1/error_generic/cw/051_n002342_Ed_Rendell/0008.tiff,0.005,0.003734,2193,3187,0.8904337286949158,0.09032724052667618
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0009.tiff,dataset/attacks/NN1/error_generic/cw/051_n002342_Ed_Rendell/0009.tiff,0.010006,0.006604,2193,8272,0.7435765266418457,0.05767613649368286
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0000.tiff,dataset/attacks/NN1/error_generic/cw/052_n002119_Demetrio_Albertini/0000.tiff,0.005,0.0035,1988,7979,0.8346921801567078,0.0083750756457448
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0001.tiff,dataset/attacks/NN1/error_generic/cw/052_n002119_Demetrio_Albertini/0001.tiff,0.005,0.003641,1988,7323,0.09352215379476547,0.00016108868294395506
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0002.tiff,dataset/attacks/NN1/error_generic/cw/052_n002119_Demetrio_Albertini/0002.tiff,0.005,0.003496,1988,8608,0.6412848830223083,0.032198693603277206
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0003.tiff,dataset/attacks/NN1/error_generic/cw/052_n002119_Demetrio_Albertini/0003.tiff,0.005,0.003333,1988,6755,0.4766394793987274,0.026552803814411163
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0004.tiff,dataset/attacks/NN1/error_generic/cw/052_n002119_Demetrio_Albertini/0004.tiff,0.010006,0.006384,1988,4680,0.7866692543029785,0.010281058959662914
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0005.tiff,dataset/attacks/NN1/error_generic/cw/052_n002119_Demetrio_Albertini/0005.tiff,0.005,0.003671,1988,4680,0.3943203091621399,0.011653807945549488
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0006.tiff,dataset/attacks/NN1/error_generic/cw/052_n002119_Demetrio_Albertini/0006.tiff,0.005,0.004305,1988,2737,0.7143799066543579,0.0008796100155450404
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0007.tiff,dataset/attacks/NN1/error_generic/cw/052_n002119_Demetrio_Albertini/0007.tiff,0.005,0.003479,1988,2464,0.6390136480331421,0.07170895487070084
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0008.tiff,dataset/attacks/NN1/error_generic/cw/052_n002119_Demetrio_Albertini/0008.tiff,0.010006,0.005915,1988,3661,0.7641174793243408,0.1076105460524559
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0009.tiff,dataset/attacks/NN1/error_generic/cw/052_n002119_Demetrio_Albertini/0009.tiff,0.010006,0.005981,1988,8058,0.9025206565856934,0.16363458335399628
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0000.tiff,dataset/attacks/NN1/error_generic/cw/053_n001960_Danniella_Westbrook/0000.tiff,0.005,0.004266,1842,6539,0.8851609230041504,0.03114922344684601
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0001.tiff,dataset/attacks/NN1/error_generic/cw/053_n001960_Danniella_Westbrook/0001.tiff,0.005,0.003347,1842,4146,0.20444725453853607,0.018441949039697647
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0002.tiff,dataset/attacks/NN1/error_generic/cw/053_n001960_Danniella_Westbrook/0002.tiff,0.010006,0.006569,1842,6587,0.8829497694969177,0.04644857347011566
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0003.tiff,dataset/attacks/NN1/error_generic/cw/053_n001960_Danniella_Westbrook/0003.tiff,0.010006,0.007063,1842,6587,0.8925440311431885,0.04001499339938164
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0004.tiff,dataset/attacks/NN1/error_generic/cw/053_n001960_Danniella_Westbrook/0004.tiff,0.010006,0.007188,1842,6587,0.7464592456817627,0.06793670356273651
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0005.tiff,dataset/attacks/NN1/error_generic/cw/053_n001960_Danniella_Westbrook/0005.tiff,0.010006,0.006707,1842,6783,0.9010846614837646,0.023714520037174225
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0006.tiff,dataset/attacks/NN1/error_generic/cw/053_n001960_Danniella_Westbrook/0006.tiff,0.005,0.003471,1842,5189,0.4587652087211609,0.007342444267123938
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0007.tiff,dataset/attacks/NN1/error_generic/cw/053_n001960_Danniella_Westbrook/0007.tiff,0.010006,0.007095,1842,6587,0.7495672702789307,0.013032650575041771
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0008.tiff,dataset/attacks/NN1/error_generic/cw/053_n001960_Danniella_Westbrook/0008.tiff,0.005,0.004,1842,6587,0.9448180794715881,0.3300376236438751
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0009.tiff,dataset/attacks/NN1/error_generic/cw/053_n001960_Danniella_Westbrook/0009.tiff,0.010006,0.00656,1842,6587,0.90142822265625,0.07793907821178436
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0000.tiff,dataset/attacks/NN1/error_generic/cw/054_n002118_Demetria_McKinney/0000.tiff,0.005,0.003122,1987,4083,0.6893146634101868,0.17898105084896088
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0001.tiff,dataset/attacks/NN1/error_generic/cw/054_n002118_Demetria_McKinney/0001.tiff,0.005,0.004209,1987,3568,0.5803176164627075,0.039982497692108154
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0002.tiff,dataset/attacks/NN1/error_generic/cw/054_n002118_Demetria_McKinney/0002.tiff,0.005,0.003345,1987,3568,0.5965168476104736,0.26416078209877014
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0003.tiff,dataset/attacks/NN1/error_generic/cw/054_n002118_Demetria_McKinney/0003.tiff,0.005,0.003959,1987,691,0.5139127969741821,0.03291262686252594
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0004.tiff,dataset/attacks/NN1/error_generic/cw/054_n002118_Demetria_McKinney/0004.tiff,0.010006,0.006161,1987,3568,0.8503474593162537,0.10610083490610123
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0005.tiff,dataset/attacks/NN1/error_generic/cw/054_n002118_Demetria_McKinney/0005.tiff,0.005,0.003712,1987,7182,0.8299683332443237,0.27041754126548767
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0006.tiff,dataset/attacks/NN1/error_generic/cw/054_n002118_Demetria_McKinney/0006.tiff,0.005,0.003404,1987,3568,0.6186601519584656,0.22012540698051453
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0007.tiff,dataset/attacks/NN1/error_generic/cw/054_n002118_Demetria_McKinney/0007.tiff,0.005,0.003816,1987,3568,0.64516282081604,0.11878518760204315
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0008.tiff,dataset/attacks/NN1/error_generic/cw/054_n002118_Demetria_McKinney/0008.tiff,0.005,0.003046,1987,4083,0.3975743055343628,0.08917085826396942
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0009.tiff,dataset/attacks/NN1/error_generic/cw/054_n002118_Demetria_McKinney/0009.tiff,0.005,0.0034,1987,3568,0.7288945317268372,0.2577933669090271
cw_linf,10,0.01,False,none,-1,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0000.tiff,dataset/attacks/NN1/error_generic/cw/055_n003011_Geoffrey_Kondogbia/0000.tiff,0.005,0.004059,2806,8457,0.7530171275138855,0.12005385011434555
cw_linf,10,0.01,False,none,-1,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0001.tiff,dataset/attacks/NN1/error_generic/cw/055_n003011_Geoffrey_Kondogbia/0001.tiff,0.005,0.004289,2806,5229,0.5392293930053711,0.01649451069533825
cw_linf,10,0.01,False,none,-1,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0002.tiff,dataset/attacks/NN1/error_generic/cw/055_n003011_Geoffrey_Kondogbia/0002.tiff,0.005,0.003344,2806,2171,0.7529761791229248,0.060716286301612854
cw_linf,10,0.01,False,none,-1,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0003.tiff,dataset/attacks/NN1/error_generic/cw/055_n003011_Geoffrey_Kondogbia/0003.tiff,0.005,0.003473,2806,5229,0.37205445766448975,0.006490190513432026
cw_linf,10,0.01,False,none,-1,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0004.tiff,dataset/attacks/NN1/error_generic/cw/055_n003011_Geoffrey_Kondogbia/0004.tiff,0.005,0.003256,2806,5229,0.9278199672698975,0.3448423147201538
cw_linf,10,0.01,False,none,-1,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0005.tiff,dataset/attacks/NN1/error_generic/cw/055_n003011_Geoffrey_Kondogbia/0005.tiff,0.005,0.003104,2806,4229,0.5010216236114502,0.017726579681038857
cw_linf,10,0.01,False,none,-1,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0006.tiff,dataset/attacks/NN1/error_generic/cw/055_n003011_Geoffrey_Kondogbia/0006.tiff,0.005,0.003847,2806,193,0.4335160255432129,0.0021590774413198233
cw_linf,10,0.01,False,none,-1,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0007.tiff,dataset/attacks/NN1/error_generic/cw/055_n003011_Geoffrey_Kondogbia/0007.tiff,0.005,0.003248,2806,4367,0.8373764753341675,0.05484267696738243
cw_linf,10,0.01,False,none,-1,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0000.tiff,dataset/attacks/NN1/error_generic/cw/056_n004757_Kevin_Streelman/0000.tiff,0.010006,0.006783,4432,1111,0.6957669854164124,0.0262155644595623
cw_linf,10,0.01,False,none,-1,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0001.tiff,dataset/attacks/NN1/error_generic/cw/056_n004757_Kevin_Streelman/0001.tiff,0.010006,0.005665,4432,4182,0.731158971786499,0.08301623910665512
cw_linf,10,0.01,False,none,-1,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0002.tiff,dataset/attacks/NN1/error_generic/cw/056_n004757_Kevin_Streelman/0002.tiff,0.005,0.004142,4432,7931,0.17375189065933228,0.0014976358506828547
cw_linf,10,0.01,False,none,-1,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0004.tiff,dataset/attacks/NN1/error_generic/cw/056_n004757_Kevin_Streelman/0004.tiff,0.005,0.003511,4432,537,0.688317060470581,0.1562976986169815
cw_linf,10,0.01,False,none,-1,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0006.tiff,dataset/attacks/NN1/error_generic/cw/056_n004757_Kevin_Streelman/0006.tiff,0.005,0.003722,4432,537,0.34185510873794556,0.015587127767503262
cw_linf,10,0.01,False,none,-1,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0008.tiff,dataset/attacks/NN1/error_generic/cw/056_n004757_Kevin_Streelman/0008.tiff,0.010006,0.005964,4432,7673,0.3980943262577057,0.04286648705601692
cw_linf,10,0.01,False,none,-1,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0009.tiff,dataset/attacks/NN1/error_generic/cw/056_n004757_Kevin_Streelman/0009.tiff,0.005,0.003532,4432,4182,0.569685697555542,0.06063402444124222
cw_linf,10,0.01,False,none,-1,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0001.tiff,dataset/attacks/NN1/error_generic/cw/057_n006963_Phil_Brown/0001.tiff,0.005,0.003568,6471,7164,0.7438189387321472,0.13081535696983337
cw_linf,10,0.01,False,none,-1,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0002.tiff,dataset/attacks/NN1/error_generic/cw/057_n006963_Phil_Brown/0002.tiff,0.005,0.003533,6471,3609,0.31651249527931213,0.022190973162651062
cw_linf,10,0.01,False,none,-1,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0005.tiff,dataset/attacks/NN1/error_generic/cw/057_n006963_Phil_Brown/0005.tiff,0.010006,0.005895,6471,2462,0.6792715787887573,0.013716033659875393
cw_linf,10,0.01,False,none,-1,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0006.tiff,dataset/attacks/NN1/error_generic/cw/057_n006963_Phil_Brown/0006.tiff,0.010006,0.006264,6471,4574,0.7147534489631653,0.0337747298181057
cw_linf,10,0.01,False,none,-1,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0007.tiff,dataset/attacks/NN1/error_generic/cw/057_n006963_Phil_Brown/0007.tiff,0.005,0.003523,6471,1292,0.696334958076477,0.12167240679264069
cw_linf,10,0.01,False,none,-1,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0008.tiff,dataset/attacks/NN1/error_generic/cw/057_n006963_Phil_Brown/0008.tiff,0.005,0.003547,6471,3613,0.5209419131278992,0.06917029619216919
