attack_type,eps,targeted,target_strategy,target_class,source_model,target_model,transferability_setting,generated_image_size,nn2_eval_image_size,dataset_label,identity_id,identity_name,identity_dir,true_facenet_id,source_image_path,adversarial_image_path,linf,mean_abs_perturbation
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,2193,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0000.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/051_n002342_Ed_Rendell/0000.png,0.15,0.140462
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,2193,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/051_n002342_Ed_Rendell/0001.png,0.15,0.14442
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,2193,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/051_n002342_Ed_Rendell/0002.png,0.15,0.131895
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,2193,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0003.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/051_n002342_Ed_Rendell/0003.png,0.15,0.133908
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,2193,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0004.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/051_n002342_Ed_Rendell/0004.png,0.15,0.143332
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,2193,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0005.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/051_n002342_Ed_Rendell/0005.png,0.15,0.141594
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,2193,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0006.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/051_n002342_Ed_Rendell/0006.png,0.15,0.142141
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,2193,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0007.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/051_n002342_Ed_Rendell/0007.png,0.15,0.143827
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,2193,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0008.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/051_n002342_Ed_Rendell/0008.png,0.15,0.139024
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,2193,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0009.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/051_n002342_Ed_Rendell/0009.png,0.15,0.140775
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,1988,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0000.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/052_n002119_Demetrio_Albertini/0000.png,0.15,0.13762
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,1988,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/052_n002119_Demetrio_Albertini/0001.png,0.15,0.138265
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,1988,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/052_n002119_Demetrio_Albertini/0002.png,0.15,0.13897
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,1988,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0003.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/052_n002119_Demetrio_Albertini/0003.png,0.15,0.134843
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,1988,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0004.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/052_n002119_Demetrio_Albertini/0004.png,0.15,0.139071
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,1988,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0005.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/052_n002119_Demetrio_Albertini/0005.png,0.15,0.141199
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,1988,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0006.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/052_n002119_Demetrio_Albertini/0006.png,0.15,0.143415
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,1988,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0007.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/052_n002119_Demetrio_Albertini/0007.png,0.15,0.136167
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,1988,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0008.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/052_n002119_Demetrio_Albertini/0008.png,0.15,0.136263
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,1988,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0009.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/052_n002119_Demetrio_Albertini/0009.png,0.15,0.137909
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,1842,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0000.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/053_n001960_Danniella_Westbrook/0000.png,0.15,0.14347
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,1842,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/053_n001960_Danniella_Westbrook/0001.png,0.15,0.134618
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,1842,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/053_n001960_Danniella_Westbrook/0002.png,0.15,0.141933
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,1842,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0003.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/053_n001960_Danniella_Westbrook/0003.png,0.15,0.144116
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,1842,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0004.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/053_n001960_Danniella_Westbrook/0004.png,0.15,0.143655
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,1842,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0005.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/053_n001960_Danniella_Westbrook/0005.png,0.15,0.143972
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,1842,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0006.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/053_n001960_Danniella_Westbrook/0006.png,0.15,0.140272
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,1842,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0007.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/053_n001960_Danniella_Westbrook/0007.png,0.15,0.144065
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,1842,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0008.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/053_n001960_Danniella_Westbrook/0008.png,0.15,0.142152
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,1842,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0009.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/053_n001960_Danniella_Westbrook/0009.png,0.15,0.140911
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,1987,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0000.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/054_n002118_Demetria_McKinney/0000.png,0.15,0.133518
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,1987,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/054_n002118_Demetria_McKinney/0001.png,0.15,0.144063
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,1987,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/054_n002118_Demetria_McKinney/0002.png,0.15,0.136812
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,1987,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0003.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/054_n002118_Demetria_McKinney/0003.png,0.15,0.141863
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,1987,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0004.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/054_n002118_Demetria_McKinney/0004.png,0.15,0.14029
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,1987,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0005.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/054_n002118_Demetria_McKinney/0005.png,0.15,0.14202
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,1987,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0006.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/054_n002118_Demetria_McKinney/0006.png,0.15,0.135469
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,1987,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0007.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/054_n002118_Demetria_McKinney/0007.png,0.15,0.142312
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,1987,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0008.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/054_n002118_Demetria_McKinney/0008.png,0.15,0.129008
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,1987,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0009.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/054_n002118_Demetria_McKinney/0009.png,0.15,0.133369
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,2806,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0000.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/055_n003011_Geoffrey_Kondogbia/0000.png,0.15,0.143141
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,2806,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/055_n003011_Geoffrey_Kondogbia/0001.png,0.15,0.144063
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,2806,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/055_n003011_Geoffrey_Kondogbia/0002.png,0.15,0.139747
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,2806,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0003.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/055_n003011_Geoffrey_Kondogbia/0003.png,0.15,0.141838
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,2806,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0004.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/055_n003011_Geoffrey_Kondogbia/0004.png,0.15,0.1382
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,2806,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0005.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/055_n003011_Geoffrey_Kondogbia/0005.png,0.15,0.133393
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,2806,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0006.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/055_n003011_Geoffrey_Kondogbia/0006.png,0.15,0.141344
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,2806,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0007.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/055_n003011_Geoffrey_Kondogbia/0007.png,0.15,0.139571
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,4432,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0000.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/056_n004757_Kevin_Streelman/0000.png,0.15,0.143202
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,4432,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/056_n004757_Kevin_Streelman/0001.png,0.15,0.131334
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,4432,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/056_n004757_Kevin_Streelman/0002.png,0.15,0.142616
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,4432,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0004.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/056_n004757_Kevin_Streelman/0004.png,0.15,0.136131
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,4432,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0006.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/056_n004757_Kevin_Streelman/0006.png,0.15,0.1384
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,4432,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0008.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/056_n004757_Kevin_Streelman/0008.png,0.15,0.136826
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,56,n004757,"""Kevin_Streelman""",056_n004757_Kevin_Streelman,4432,dataset/clean_cropped/NN1/056_n004757_Kevin_Streelman/0009.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/056_n004757_Kevin_Streelman/0009.png,0.15,0.138074
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,6471,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/057_n006963_Phil_Brown/0001.png,0.15,0.138116
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,6471,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/057_n006963_Phil_Brown/0002.png,0.15,0.139954
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,6471,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0005.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/057_n006963_Phil_Brown/0005.png,0.15,0.13921
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,6471,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0006.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/057_n006963_Phil_Brown/0006.png,0.15,0.137676
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,6471,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0007.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/057_n006963_Phil_Brown/0007.png,0.15,0.138414
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,6471,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0008.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/057_n006963_Phil_Brown/0008.png,0.15,0.138981
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,57,n006963,"""Phil_Brown""",057_n006963_Phil_Brown,6471,dataset/clean_cropped/NN1/057_n006963_Phil_Brown/0009.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/057_n006963_Phil_Brown/0009.png,0.15,0.136359
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,58,n008785,"""Valentina_Vezzali""",058_n008785_Valentina_Vezzali,8163,dataset/clean_cropped/NN1/058_n008785_Valentina_Vezzali/0000.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/058_n008785_Valentina_Vezzali/0000.png,0.15,0.138811
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,58,n008785,"""Valentina_Vezzali""",058_n008785_Valentina_Vezzali,8163,dataset/clean_cropped/NN1/058_n008785_Valentina_Vezzali/0001.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/058_n008785_Valentina_Vezzali/0001.png,0.15,0.143097
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,58,n008785,"""Valentina_Vezzali""",058_n008785_Valentina_Vezzali,8163,dataset/clean_cropped/NN1/058_n008785_Valentina_Vezzali/0002.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/058_n008785_Valentina_Vezzali/0002.png,0.15,0.135317
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,58,n008785,"""Valentina_Vezzali""",058_n008785_Valentina_Vezzali,8163,dataset/clean_cropped/NN1/058_n008785_Valentina_Vezzali/0003.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/058_n008785_Valentina_Vezzali/0003.png,0.15,0.144163
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,58,n008785,"""Valentina_Vezzali""",058_n008785_Valentina_Vezzali,8163,dataset/clean_cropped/NN1/058_n008785_Valentina_Vezzali/0004.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/058_n008785_Valentina_Vezzali/0004.png,0.15,0.141929
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,58,n008785,"""Valentina_Vezzali""",058_n008785_Valentina_Vezzali,8163,dataset/clean_cropped/NN1/058_n008785_Valentina_Vezzali/0005.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/058_n008785_Valentina_Vezzali/0005.png,0.15,0.138826
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,58,n008785,"""Valentina_Vezzali""",058_n008785_Valentina_Vezzali,8163,dataset/clean_cropped/NN1/058_n008785_Valentina_Vezzali/0006.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/058_n008785_Valentina_Vezzali/0006.png,0.15,0.143271
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,58,n008785,"""Valentina_Vezzali""",058_n008785_Valentina_Vezzali,8163,dataset/clean_cropped/NN1/058_n008785_Valentina_Vezzali/0007.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/058_n008785_Valentina_Vezzali/0007.png,0.15,0.141682
fgsm,0.15,False,none,-1,NN1_InceptionResnetV1_vggface2,NN2_SENet50,NN1_to_NN2,160,224,58,n008785,"""Valentina_Vezzali""",058_n008785_Valentina_Vezzali,8163,dataset/clean_cropped/NN1/058_n008785_Valentina_Vezzali/0009.jpg,dataset/attacks/NN2/error_generic/fgsm/eps_0_150/058_n008785_Valentina_Vezzali/0009.png,0.15,0.143549
