attack_type,eps,eps_step,max_iter,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,clean_class_confidence
bim,0.075,0.0031249999999999,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/038_n009055_Ximena_Navarrete/0001.jpg,0.0125,0.008995,3894,3894,0.008184460923075676
bim,0.075,0.0031249999999999,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/038_n009055_Ximena_Navarrete/0002.jpg,0.0125,0.009138,3894,3894,0.0076343463733792305
bim,0.075,0.0031249999999999,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/038_n009055_Ximena_Navarrete/0003.jpg,0.0125,0.009233,3894,3894,0.007270745001733303
bim,0.075,0.0031249999999999,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/038_n009055_Ximena_Navarrete/0004.jpg,0.0125,0.009364,3894,3894,0.007619143463671207
bim,0.075,0.0031249999999999,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/038_n009055_Ximena_Navarrete/0005.jpg,0.0125,0.009584,3894,3894,0.006763358600437641
bim,0.075,0.0031249999999999,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/038_n009055_Ximena_Navarrete/0006.jpg,0.0125,0.008712,3894,3894,0.008330498822033405
bim,0.075,0.0031249999999999,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/038_n009055_Ximena_Navarrete/0007.jpg,0.0125,0.009686,3894,3894,0.007371503859758377
bim,0.075,0.0031249999999999,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/038_n009055_Ximena_Navarrete/0008.jpg,0.0125,0.008985,3894,3894,0.007723733317106962
bim,0.075,0.0031249999999999,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/038_n009055_Ximena_Navarrete/0009.jpg,0.0125,0.009688,3894,3894,0.006772124208509922
bim,0.075,0.0031249999999999,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/039_n005851_Maurice_de_Hond/0000.jpg,0.0125,0.009779,3894,3894,0.00724419392645359
bim,0.075,0.0031249999999999,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/039_n005851_Maurice_de_Hond/0001.jpg,0.0125,0.009259,3894,3894,0.007850193418562412
bim,0.075,0.0031249999999999,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/039_n005851_Maurice_de_Hond/0002.jpg,0.0125,0.00876,3894,3894,0.008286459371447563
bim,0.075,0.0031249999999999,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/039_n005851_Maurice_de_Hond/0003.jpg,0.0125,0.009436,3894,3894,0.007357354275882244
bim,0.075,0.0031249999999999,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/039_n005851_Maurice_de_Hond/0004.jpg,0.0125,0.010201,3894,3894,0.006995776668190956
bim,0.075,0.0031249999999999,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/039_n005851_Maurice_de_Hond/0005.jpg,0.0125,0.009597,3894,3894,0.0077058058232069016
bim,0.075,0.0031249999999999,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/039_n005851_Maurice_de_Hond/0006.jpg,0.0125,0.008738,3894,3894,0.008352094329893589
bim,0.075,0.0031249999999999,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/039_n005851_Maurice_de_Hond/0007.jpg,0.0125,0.009194,3894,3894,0.00759213836863637
bim,0.075,0.0031249999999999,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/039_n005851_Maurice_de_Hond/0008.jpg,0.0125,0.009819,3894,3894,0.007348902057856321
bim,0.075,0.0031249999999999,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/039_n005851_Maurice_de_Hond/0009.jpg,0.0125,0.009464,3894,3894,0.007696056272834539
bim,0.075,0.0031249999999999,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/040_n001766_Cody_Longo/0000.jpg,0.0125,0.008811,3894,3894,0.007864280603826046
bim,0.075,0.0031249999999999,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/040_n001766_Cody_Longo/0001.jpg,0.0125,0.009368,3894,3894,0.007813360542058945
bim,0.075,0.0031249999999999,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/040_n001766_Cody_Longo/0002.jpg,0.0125,0.008975,3894,3894,0.00793861597776413
bim,0.075,0.0031249999999999,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/040_n001766_Cody_Longo/0003.jpg,0.0125,0.009006,3894,3894,0.007876935414969921
bim,0.075,0.0031249999999999,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/040_n001766_Cody_Longo/0004.jpg,0.0125,0.010066,3894,3894,0.007217862643301487
bim,0.075,0.0031249999999999,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/040_n001766_Cody_Longo/0005.jpg,0.0125,0.009755,3894,3894,0.0072346339002251625
bim,0.075,0.0031249999999999,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/040_n001766_Cody_Longo/0006.jpg,0.0125,0.009254,3894,3894,0.007674128748476505
bim,0.075,0.0031249999999999,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/040_n001766_Cody_Longo/0007.jpg,0.0125,0.009324,3894,3894,0.007654960732907057
bim,0.075,0.0031249999999999,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/040_n001766_Cody_Longo/0009.jpg,0.0125,0.009308,3894,3894,0.007969638332724571
bim,0.075,0.0031249999999999,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/041_n007629_Ruth_Langsford/0000.jpg,0.0125,0.009726,3894,3894,0.007791902404278517
bim,0.075,0.0031249999999999,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/041_n007629_Ruth_Langsford/0001.jpg,0.0125,0.009168,3894,3894,0.007916293106973171
bim,0.075,0.0031249999999999,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/041_n007629_Ruth_Langsford/0002.jpg,0.0125,0.009503,3894,3894,0.00786972139030695
bim,0.075,0.0031249999999999,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/041_n007629_Ruth_Langsford/0003.jpg,0.0125,0.009254,3894,3894,0.008348963223397732
bim,0.075,0.0031249999999999,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/041_n007629_Ruth_Langsford/0004.jpg,0.0125,0.009366,3894,3894,0.008109712973237038
bim,0.075,0.0031249999999999,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/041_n007629_Ruth_Langsford/0005.jpg,0.0125,0.00888,3894,3894,0.008342590183019638
bim,0.075,0.0031249999999999,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/041_n007629_Ruth_Langsford/0006.jpg,0.0125,0.00979,3894,3894,0.007852967828512192
bim,0.075,0.0031249999999999,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/041_n007629_Ruth_Langsford/0008.jpg,0.0125,0.010486,3894,3894,0.006995453033596277
bim,0.075,0.0031249999999999,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/041_n007629_Ruth_Langsford/0009.jpg,0.0125,0.009865,3894,3894,0.007428966928273439
bim,0.075,0.0031249999999999,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/042_n003085_Gilbert_Arenas/0001.jpg,0.0125,0.010367,3894,3894,0.005685111507773399
bim,0.075,0.0031249999999999,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/042_n003085_Gilbert_Arenas/0002.jpg,0.0125,0.009242,3894,3894,0.008126035332679749
bim,0.075,0.0031249999999999,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/042_n003085_Gilbert_Arenas/0004.jpg,0.0125,0.01008,3894,3894,0.007088304962962866
bim,0.075,0.0031249999999999,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/042_n003085_Gilbert_Arenas/0005.jpg,0.0125,0.010106,3894,3894,0.0070413765497505665
bim,0.075,0.0031249999999999,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/042_n003085_Gilbert_Arenas/0006.jpg,0.0125,0.009581,3894,3894,0.007644634693861008
bim,0.075,0.0031249999999999,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/042_n003085_Gilbert_Arenas/0007.jpg,0.0125,0.009285,3894,3894,0.007560281548649073
bim,0.075,0.0031249999999999,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/042_n003085_Gilbert_Arenas/0008.jpg,0.0125,0.009137,3894,3894,0.00808740220963955
bim,0.075,0.0031249999999999,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/042_n003085_Gilbert_Arenas/0009.jpg,0.0125,0.010126,3894,3894,0.006720697972923517
bim,0.075,0.0031249999999999,4,False,none,-1,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/043_n001670_Christophe_Ma/0000.jpg,0.0125,0.00961,3894,3894,0.008099802769720554
bim,0.075,0.0031249999999999,4,False,none,-1,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/043_n001670_Christophe_Ma/0001.jpg,0.0125,0.009753,3894,3894,0.007763580419123173
bim,0.075,0.0031249999999999,4,False,none,-1,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/043_n001670_Christophe_Ma/0002.jpg,0.0125,0.009941,3894,3894,0.007717259228229523
bim,0.075,0.0031249999999999,4,False,none,-1,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/043_n001670_Christophe_Ma/0003.jpg,0.0125,0.009015,3894,3894,0.00826998706907034
bim,0.075,0.0031249999999999,4,False,none,-1,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/043_n001670_Christophe_Ma/0004.jpg,0.0125,0.009011,3894,3894,0.00823177769780159
bim,0.075,0.0031249999999999,4,False,none,-1,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/043_n001670_Christophe_Ma/0005.jpg,0.0125,0.009618,3894,3894,0.007831118069589138
bim,0.075,0.0031249999999999,4,False,none,-1,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/043_n001670_Christophe_Ma/0006.jpg,0.0125,0.009246,3894,3894,0.00774066848680377
bim,0.075,0.0031249999999999,4,False,none,-1,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/043_n001670_Christophe_Ma/0007.jpg,0.0125,0.00941,3894,3894,0.007897766306996346
bim,0.075,0.0031249999999999,4,False,none,-1,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/043_n001670_Christophe_Ma/0008.jpg,0.0125,0.009383,3894,3894,0.00798428151756525
bim,0.075,0.0031249999999999,4,False,none,-1,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/043_n001670_Christophe_Ma/0009.jpg,0.0125,0.009715,3894,3894,0.008190554566681385
bim,0.075,0.0031249999999999,4,False,none,-1,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/044_n006550_Nikki_Giovanni/0000.jpg,0.0125,0.008864,3894,3894,0.008295807056128979
bim,0.075,0.0031249999999999,4,False,none,-1,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/044_n006550_Nikki_Giovanni/0002.jpg,0.0125,0.008957,3894,3894,0.00827866978943348
bim,0.075,0.0031249999999999,4,False,none,-1,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/044_n006550_Nikki_Giovanni/0003.jpg,0.0125,0.00921,3894,3894,0.008025030605494976
bim,0.075,0.0031249999999999,4,False,none,-1,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/044_n006550_Nikki_Giovanni/0004.jpg,0.0125,0.008147,3894,3894,0.00860840268433094
bim,0.075,0.0031249999999999,4,False,none,-1,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/044_n006550_Nikki_Giovanni/0005.jpg,0.0125,0.008436,3894,3894,0.008561749011278152
bim,0.075,0.0031249999999999,4,False,none,-1,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/044_n006550_Nikki_Giovanni/0006.jpg,0.0125,0.008562,3894,3894,0.00850782822817564
bim,0.075,0.0031249999999999,4,False,none,-1,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/044_n006550_Nikki_Giovanni/0007.jpg,0.0125,0.00857,3894,3894,0.008383220061659813
bim,0.075,0.0031249999999999,4,False,none,-1,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/044_n006550_Nikki_Giovanni/0008.jpg,0.0125,0.009344,3894,3894,0.008139397948980331
bim,0.075,0.0031249999999999,4,False,none,-1,44,n006550,"""Nikki_Giovanni""",044_n006550_Nikki_Giovanni,dataset/clean_cropped/NN1/044_n006550_Nikki_Giovanni/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/044_n006550_Nikki_Giovanni/0009.jpg,0.0125,0.009096,3894,3894,0.0079600615426898
bim,0.075,0.0031249999999999,4,False,none,-1,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/045_n006058_Michelle_Jenner/0000.jpg,0.0125,0.009319,3894,3894,0.0077304113656282425
bim,0.075,0.0031249999999999,4,False,none,-1,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/045_n006058_Michelle_Jenner/0002.jpg,0.0125,0.009826,3894,3894,0.00742504233494401
bim,0.075,0.0031249999999999,4,False,none,-1,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/045_n006058_Michelle_Jenner/0003.jpg,0.0125,0.009103,3894,3894,0.008241565898060799
bim,0.075,0.0031249999999999,4,False,none,-1,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/045_n006058_Michelle_Jenner/0004.jpg,0.0125,0.009454,3894,3894,0.007726210169494152
bim,0.075,0.0031249999999999,4,False,none,-1,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/045_n006058_Michelle_Jenner/0005.jpg,0.0125,0.009466,3894,3894,0.008081059902906418
bim,0.075,0.0031249999999999,4,False,none,-1,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/045_n006058_Michelle_Jenner/0006.jpg,0.0125,0.00951,3894,3894,0.007978971116244793
bim,0.075,0.0031249999999999,4,False,none,-1,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/045_n006058_Michelle_Jenner/0007.jpg,0.0125,0.009562,3894,3894,0.0078573077917099
bim,0.075,0.0031249999999999,4,False,none,-1,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/045_n006058_Michelle_Jenner/0008.jpg,0.0125,0.009123,3894,3894,0.00829533115029335
bim,0.075,0.0031249999999999,4,False,none,-1,45,n006058,"""Michelle_Jenner""",045_n006058_Michelle_Jenner,dataset/clean_cropped/NN1/045_n006058_Michelle_Jenner/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/045_n006058_Michelle_Jenner/0009.jpg,0.0125,0.009037,3894,3894,0.007975263521075249
bim,0.075,0.0031249999999999,4,False,none,-1,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/046_n002622_Esperanza_Spalding/0000.jpg,0.0125,0.009153,3894,3894,0.008378580212593079
bim,0.075,0.0031249999999999,4,False,none,-1,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/046_n002622_Esperanza_Spalding/0001.jpg,0.0125,0.008862,3894,3894,0.008117323741316795
bim,0.075,0.0031249999999999,4,False,none,-1,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/046_n002622_Esperanza_Spalding/0002.jpg,0.0125,0.009296,3894,3894,0.0076382337138056755
bim,0.075,0.0031249999999999,4,False,none,-1,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/046_n002622_Esperanza_Spalding/0003.jpg,0.0125,0.009322,3894,3894,0.00788155384361744
bim,0.075,0.0031249999999999,4,False,none,-1,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/046_n002622_Esperanza_Spalding/0004.jpg,0.0125,0.008685,3894,3894,0.008353146724402905
bim,0.075,0.0031249999999999,4,False,none,-1,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_075/046_n002622_Esperanza_Spalding/0005.jpg,0.0125,0.008653,3894,3894,0.008121535181999207
